Date,PM10,PM2.5,SO2,CO,NO,NO2,NOX,NH3,O3,WS,WD,TC,HR,SR
01-01-2020,95.28,57.91,1.73,0.33,12.18,17.6,29.38,12.5,30.78,1.72,331.01,28.42,70.65,292.99
02-01-2020,94.48,57.91,1.73,0.44,12.19,17.6,29.39,12.5,39.55,1.71,330.92,28.41,69.36,316.56
03-01-2020,95.75,55.39,2.35,0.36,12.19,17.6,29.39,12.5,40.78,1.79,331.46,28.1,67.85,147.75
04-01-2020,85.57,49.43,2.06,0.43,12.17,17.6,29.37,12.49,43.66,1.72,331.23,28.72,64.05,302.65
05-01-2020,78.91,50.33,2.45,0.38,12.19,17.59,29.38,12.5,43.6,1.67,330.69,28.9,64,298.67
06-01-2020,70.37,42.8,1.41,0.47,12.18,17.6,29.38,12.5,40.16,1.73,330.73,28.41,69.98,289.5
07-01-2020,73.86,47.04,1.62,0.45,12.18,17.6,29.38,12.49,31.71,2.04,331.24,28.45,71.82,283.93
08-01-2020,104.45,49.81,3.08,0.34,12.18,17.6,29.38,12.49,36.5,2.47,331.7,28.76,62.32,294.56
09-01-2020,75.77,39.22,3.53,0.29,12.16,17.6,29.37,12.49,30.43,2.61,328.71,28.54,63.51,297.87
10-01-2020,73.46,40.13,2.6,0.34,12.18,17.6,29.38,12.5,27.17,2.31,327.7,28.14,63.75,285.6
11-01-2020,67.19,35.78,2.33,0.41,12.17,17.6,29.36,12.49,23.14,1.85,323.39,28.31,61.79,295.6
12-01-2020,68.45,38.29,2.35,0.26,12.15,17.61,29.36,12.49,23.94,2,324.05,28.4,64.06,323.51
13-01-2020,86.85,41.38,1.83,0.28,12.1,17.59,29.29,12.48,26.09,2.34,328.14,28.77,65.9,298.31
14-01-2020,80.19,35.69,2.33,0.13,12.1,17.59,29.3,12.48,25.82,2.39,327.19,28.79,63.19,307.9
15-01-2020,83.54,42.79,2.23,0.19,12.1,17.59,29.3,12.48,26.21,2.15,328.31,28.58,64.62,330.69
16-01-2020,60.93,32.46,2.03,0.14,12.11,17.6,29.3,12.48,27.69,2.32,328.59,28.78,63.43,325.96
17-01-2020,72.48,33.31,2.82,0.17,12.09,17.59,29.29,12.48,35.41,2.43,328.57,28.41,64.03,322.71
18-01-2020,73.56,40.63,2.74,0.17,12.1,17.6,29.3,12.48,44.46,2.1,329,28.42,64.71,334.72
19-01-2020,79.39,42.79,3.26,0.15,12.11,17.6,29.3,12.48,58.45,2.08,330.25,28.61,68.03,350.34
20-01-2020,77.84,42.21,1.99,0.25,12.11,17.6,29.31,12.48,50.12,1.88,330.16,28.98,67.32,325.31
21-01-2020,86.16,48.33,2.55,0.4,12.12,17.6,29.31,12.48,45.47,1.95,330.6,29.17,68.29,313.56
22-01-2020,78.17,46.83,1.42,0.42,12.1,17.59,29.29,12.48,35.38,2,329.07,29.23,69.2,408.04
23-01-2020,79.26,47.29,1.58,0.39,12.11,17.59,29.3,12.48,28.89,1.99,322.78,29.17,71.49,380.89
24-01-2020,71.55,40.49,1.79,0.32,12.1,17.59,29.3,12.48,32.78,2.12,319.41,29.17,66.7,337.05
25-01-2020,69.1,35.49,2.7,0.27,12.11,17.6,29.3,12.49,33.01,2.27,318.61,28.85,60.76,325.15
26-01-2020,60.59,35.64,2.46,0.22,12.1,17.6,29.3,12.48,26.94,1.87,318.92,28.78,66.56,315.07
27-01-2020,70.79,43.44,1.94,0.23,12.09,17.59,29.29,12.48,30.76,1.84,318.05,29,66.9,307.04
28-01-2020,67.78,41.19,2.02,0.2,12.1,17.6,29.3,12.48,33.84,2.17,316.8,29.11,68.5,328.05
29-01-2020,60.11,36.88,2.02,0.11,12.09,17.6,29.29,12.48,29.16,1.85,316.81,28.99,69.07,353.15
30-01-2020,61.7,37.76,1.23,0.12,12.1,17.6,29.29,12.48,24.22,2.1,316.86,29.26,69.44,363.12
31-01-2020,66.03,39.45,1.7,0.07,12.09,17.6,29.29,12.48,25.66,2.17,316.85,29.44,66.32,337.45
01-02-2020,71.09,45.86,1.3,0.22,12.09,17.6,29.29,12.48,23.02,1.96,316.82,29.55,69.76,308.05
02-02-2020,61.46,41.4,1.14,0.2,12.1,17.59,29.3,12.48,24.9,2,316.83,29.92,69.79,355.25
03-02-2020,68.8,43.53,1.31,0.26,12.09,17.6,29.29,12.48,25.26,2.36,316.72,29.98,68.66,540.61
04-02-2020,112.56,68.06,2.4,0.6,8.16,9.98,18.64,0.02,45.97,1.9,313.9,27.3,67.41,276.64
05-02-2020,116.28,68.57,2.4,0.56,7.98,10,18.48,0.02,43.72,1.87,314,27.86,65.41,271.71
06-02-2020,107.44,64.46,2.64,0.42,7.97,9.99,18.46,0.03,50.62,1.95,314.03,27.41,67.8,280.09
07-02-2020,99.34,48.45,2.83,0.32,8.08,11.55,19.95,5.56,42,2.42,314.17,26.81,67.17,294.11
08-02-2020,77.32,38.3,2.06,0.42,8.87,14,22.89,10.75,33.55,2.28,314.14,25.88,63.76,274.06
09-02-2020,69.72,41.06,2.15,0.5,8.46,13.98,22.46,10.75,32.55,1.9,316.19,26.18,61.3,270.49
10-02-2020,76.86,41.36,2.91,0.56,9.31,13.99,23.32,10.76,32.51,1.99,319.71,26.77,60.3,271.63
11-02-2020,91.77,49.13,1.98,0.46,8.74,14.91,19.28,8.11,38.08,1.83,322.12,27.83,60.54,300.4
12-02-2020,112.3,62.36,2.55,0.58,7.97,18.6,14.61,5.25,41.88,1.95,320.39,27.83,62.68,300.48
13-02-2020,105.29,60.59,3.2,0.56,7.98,12.6,20.62,16.5,53.35,1.86,320.66,28.02,64.81,326.28
14-02-2020,122.12,69.29,2.96,0.35,9.07,13.63,23.55,19.06,46.84,1.92,321.25,28,69.83,291.64
15-02-2020,105.54,68.56,2.53,0.43,10.17,14.59,26.36,21.5,41.55,1.72,323.19,27.89,72.2,299.15
16-02-2020,100.66,71.02,2.62,0.46,10.16,14.6,26.35,21.49,47.63,1.74,325.77,28.33,70.9,310.37
17-02-2020,122.24,80.14,2.39,0.55,10.17,14.59,26.36,21.5,44.27,2,323.7,28.46,67.22,316.57
18-02-2020,113.31,69.41,3.07,0.42,10.92,15.73,27.5,18.08,55.95,1.85,320.5,28.1,63.53,286.64
19-02-2020,112.1,70.69,2.47,0.49,12.16,17.6,29.36,12.49,46.94,1.74,320.85,27.84,69.08,290.08
20-02-2020,118.42,73.17,4.6,0.53,12.17,17.6,29.37,12.5,56.34,1.89,321.34,28.1,65.05,292.12
21-02-2020,106.06,69.49,1.86,0.48,12.18,17.6,29.37,12.5,31.22,1.96,321.79,28.29,62.93,292.95
22-02-2020,116.41,74.95,2.33,0.52,12.17,17.6,29.37,12.5,43.7,1.88,326.33,28.47,67.44,298.09
23-02-2020,99.91,61.32,2.41,0.47,12.17,17.6,29.37,12.5,44.79,1.8,329.4,28.73,61.78,266.55
24-02-2020,121.14,71.97,4.04,0.64,12.2,17.6,29.4,12.5,49.31,1.99,329.98,28.22,60.77,280.34
25-02-2020,104.53,68.04,2.34,0.41,12.18,17.6,29.38,12.5,39.96,1.9,330.61,27.8,68.76,292.6
26-02-2020,95.28,57.91,1.73,0.33,12.18,17.6,29.38,12.5,30.78,1.72,331.01,28.42,70.65,292.99
27-02-2020,94.48,57.91,1.73,0.44,12.19,17.6,29.39,12.5,39.55,1.71,330.92,28.41,69.36,316.56
28-02-2020,95.75,55.39,2.35,0.36,12.19,17.6,29.39,12.5,40.78,1.79,331.46,28.1,67.85,147.75
29-02-2020,85.57,49.43,2.06,0.43,12.17,17.6,29.37,12.49,43.66,1.72,331.23,28.72,64.05,302.65
01-03-2020,78.91,50.33,2.45,0.38,12.19,17.59,29.38,12.5,43.6,1.67,330.69,28.9,64,298.67
02-03-2020,70.37,42.8,1.41,0.47,12.18,17.6,29.38,12.5,40.16,1.73,330.73,28.41,69.98,289.5
03-03-2020,73.86,47.04,1.62,0.45,12.18,17.6,29.38,12.49,31.71,2.04,331.24,28.45,71.82,283.93
04-03-2020,104.45,49.81,3.08,0.34,12.18,17.6,29.38,12.49,36.5,2.47,331.7,28.76,62.32,294.56
05-03-2020,75.77,39.22,3.53,0.29,12.16,17.6,29.37,12.49,30.43,2.61,328.71,28.54,63.51,297.87
06-03-2020,73.46,40.13,2.6,0.34,12.18,17.6,29.38,12.5,27.17,2.31,327.7,28.14,63.75,285.6
07-03-2020,67.19,35.78,2.33,0.41,12.17,17.6,29.36,12.49,23.14,1.85,323.39,28.31,61.79,295.6
08-03-2020,68.45,38.29,2.35,0.26,12.15,17.61,29.36,12.49,23.94,2,324.05,28.4,64.06,323.51
09-03-2020,86.85,41.38,1.83,0.28,12.1,17.59,29.29,12.48,26.09,2.34,328.14,28.77,65.9,298.31
10-03-2020,80.19,35.69,2.33,0.13,12.1,17.59,29.3,12.48,25.82,2.39,327.19,28.79,63.19,307.9
11-03-2020,83.54,42.79,2.23,0.19,12.1,17.59,29.3,12.48,26.21,2.15,328.31,28.58,64.62,330.69
12-03-2020,60.93,32.46,2.03,0.14,12.11,17.6,29.3,12.48,27.69,2.32,328.59,28.78,63.43,325.96
13-03-2020,72.48,33.31,2.82,0.17,12.09,17.59,29.29,12.48,35.41,2.43,328.57,28.41,64.03,322.71
14-03-2020,73.56,40.63,2.74,0.17,12.1,17.6,29.3,12.48,44.46,2.1,329,28.42,64.71,334.72
15-03-2020,79.39,42.79,3.26,0.15,12.11,17.6,29.3,12.48,58.45,2.08,330.25,28.61,68.03,350.34
16-03-2020,77.84,42.21,1.99,0.25,12.11,17.6,29.31,12.48,50.12,1.88,330.16,28.98,67.32,325.31
17-03-2020,86.16,48.33,2.55,0.4,12.12,17.6,29.31,12.48,45.47,1.95,330.6,29.17,68.29,313.56
18-03-2020,78.17,46.83,1.42,0.42,12.1,17.59,29.29,12.48,35.38,2,329.07,29.23,69.2,408.04
19-03-2020,79.26,47.29,1.58,0.39,12.11,17.59,29.3,12.48,28.89,1.99,322.78,29.17,71.49,380.89
20-03-2020,71.55,40.49,1.79,0.32,12.1,17.59,29.3,12.48,32.78,2.12,319.41,29.17,66.7,337.05
21-03-2020,69.1,35.49,2.7,0.27,12.11,17.6,29.3,12.49,33.01,2.27,318.61,28.85,60.76,325.15
22-03-2020,60.59,35.64,2.46,0.22,12.1,17.6,29.3,12.48,26.94,1.87,318.92,28.78,66.56,315.07
23-03-2020,70.79,43.44,1.94,0.23,12.09,17.59,29.29,12.48,30.76,1.84,318.05,29,66.9,307.04
24-03-2020,67.78,41.19,2.02,0.2,12.1,17.6,29.3,12.48,33.84,2.17,316.8,29.11,68.5,328.05
25-03-2020,60.11,36.88,2.02,0.11,12.09,17.6,29.29,12.48,29.16,1.85,316.81,28.99,69.07,353.15
26-03-2020,61.7,37.76,1.23,0.12,12.1,17.6,29.29,12.48,24.22,2.1,316.86,29.26,69.44,363.12
27-03-2020,66.03,39.45,1.7,0.07,12.09,17.6,29.29,12.48,25.66,2.17,316.85,29.44,66.32,337.45
28-03-2020,71.09,45.86,1.3,0.22,12.09,17.6,29.29,12.48,23.02,1.96,316.82,29.55,69.76,308.05
29-03-2020,61.46,41.4,1.14,0.2,12.1,17.59,29.3,12.48,24.9,2,316.83,29.92,69.79,355.25
30-03-2020,68.8,43.53,1.31,0.26,12.09,17.6,29.29,12.48,25.26,2.36,316.72,29.98,68.66,540.61
31-03-2020,66.515,44.505,1.03,0.325,12.095,17.595,29.295,12.48,24.88,2.275,316.71,30.22,70.395,549.51
01-04-2020,66.383,45.283,0.897,0.38,12.096,17.594,29.296,12.48,24.948,2.336,316.672,30.419,71.1,615.178
02-04-2020,66.251,46.061,0.764,0.435,12.097,17.593,29.297,12.48,25.016,2.397,316.634,30.618,71.805,680.846
03-04-2020,66.119,46.839,0.631,0.49,12.098,17.592,29.298,12.48,25.084,2.458,316.596,30.817,72.51,746.514
04-04-2020,65.987,47.617,0.498,0.545,12.099,17.591,29.299,12.48,25.152,2.519,316.558,31.016,73.215,812.182
05-04-2020,46.735,33.4,2.16,0.19,15.99,22.25,37.64,14.97,24.255,1.445,311.605,29.045,73.1,66.505
06-04-2020,53.28,34.05,1.94,0.21,12.26,17.6,29.46,12.51,22.74,1.76,311.67,29.31,70.54,139.27
07-04-2020,42.51,27.26,1.53,0.11,12.13,17.6,29.33,12.49,26.47,1.67,311.67,28.13,70.97,218.55
08-04-2020,56.87,35.77,1.95,0.19,8.81,13.44,22.11,10.22,24.57,2.14,311.71,28.6,67.91,362.84
09-04-2020,55.6,28.56,1.09,0.15,4.67,8.3,12.97,7.57,23.44,2.3,311.8,28.66,65.85,364.08
10-04-2020,42.9,24.75,2.55,0.16,4.66,8.3,12.96,7.57,45.17,1.97,311.83,29.76,61.49,545.13
11-04-2020,43.29,27.23,1.7,0.35,4.68,8.3,12.97,7.57,33.86,1.81,311.85,29.93,64.47,539.23
12-04-2020,48.73,29.25,1.16,0.23,4.65,8.29,12.94,7.56,19.13,1.87,311.85,28.05,77.94,377.75
13-04-2020,66.62,41.38,1.81,0.16,4.67,8.3,12.98,7.56,33.38,2.68,311.89,31.34,66.41,630.79
14-04-2020,67.28,40.57,1.07,0.17,4.67,8.29,12.97,7.57,23.47,1.98,311.92,30.34,68.44,567.43
15-04-2020,63.66,41.73,1.53,0.19,4.67,8.3,12.98,7.56,19.75,2.14,311.99,30.33,67.91,372.51
16-04-2020,61.34,38.72,0.6,0.33,4.68,8.3,12.98,7.57,16.72,2.15,312.03,30.26,66.28,316.56
17-04-2020,58.32,37.81,1.69,0.2,5.14,8.93,13.9,7.56,18.2,2.2,312.11,30.21,68.1,317.17
18-04-2020,54.86,37.92,1.09,0.2,6.03,9.99,15.79,8.5,17.11,2.02,309.18,30.55,66.16,314.23
19-04-2020,54.49,37.03,1.43,0.21,10.01,14.49,24.51,14.5,18.55,1.75,291.99,30.67,65.86,238.37
20-04-2020,59.94,39.35,1.56,0.26,10,14.5,24.51,14.5,15.23,1.71,291.52,31,66.93,256.42
21-04-2020,52.92,34.94,1.05,0.27,10,14.51,24.5,14.5,11.38,1.95,295.92,30.71,68.5,223.62
22-04-2020,40.82,29.85,1.8,0.27,10,14.51,24.49,14.51,19.83,1.97,296.79,30.41,67.01,229.1
23-04-2020,43.61,28.64,1.2,0.12,10.01,14.5,24.5,14.5,12.19,2.24,302.18,30.45,67.28,229.7
24-04-2020,46.28,32.35,1.59,0.27,10,14.49,24.51,14.5,11.46,1.73,291.36,26.76,75.09,114.59
25-04-2020,61.77,38.58,2.16,0.2,9.99,14.51,24.5,14.5,9.45,2.03,297.56,29.09,71.79,247.29
26-04-2020,50.55,33.27,1.5,0.18,10.05,14.99,25.07,14.77,9.54,1.91,295.46,28.56,75.55,232.89
27-04-2020,35.87,21.49,1.78,0.17,10.21,16.2,26.39,15.36,14.67,2.04,298.02,28.85,71.72,331.85
28-04-2020,55.29,29.38,2.1,0.16,10.19,16.21,26.41,15.38,12.75,2.12,299.13,29.76,68.76,291.55
29-04-2020,51.13,24.33,1.04,0.21,10.19,16.21,26.39,15.41,13.3,1.76,291.65,29.9,66.7,188.4
30-04-2020,57.73,35.21,1.29,0.1,10.21,16.19,26.4,15.4,11.68,2.13,299.58,29.45,69.92,231.6
01-05-2020,41,25.35,0.93,0.28,10.2,16.2,26.4,15.39,11.7,2.2,301.38,29.53,70.55,243.82
02-05-2020,41.44,25.44,1.42,0.28,10.21,16.22,26.4,15.45,12.32,2.43,306,28.96,73.08,228.34
03-05-2020,40.21,24.89,1.49,0.32,10.2,16.2,26.4,15.39,15.32,2.02,297.8,29.13,71.6,248.11
04-05-2020,45.5,28.92,1.81,0.35,10.19,16.2,26.4,15.41,20.92,2.11,299.51,30.19,68.76,242.92
05-05-2020,50.83,30.93,0.91,0.33,10.19,16.2,26.41,15.42,16.91,2.14,300,30.47,69.89,235.91
06-05-2020,45.19,27.41,1.2,0.36,10.21,16.21,26.4,15.38,15.5,1.99,296.76,29.38,69.83,242.05
07-05-2020,36.92,21.52,1.29,0.32,10.21,16.2,26.39,15.36,12.21,2.01,297.08,29.22,68.88,262.33
08-05-2020,28.65,16.97,1.96,0.23,10.21,16.2,26.39,15.36,18.26,1.84,293.63,28.21,75.98,194.64
09-05-2020,44.37,25.57,0.83,0.05,10.18,16.19,26.4,15.38,10.5,2.01,297.25,29.84,72.95,287.82
10-05-2020,46.98,27.75,1.28,0.27,10.2,16.2,26.39,15.44,9.41,1.86,293.86,29.86,71.85,248.9
11-05-2020,49.06,30.63,0.79,0.37,10.21,16.2,26.4,15.46,9.81,1.83,293.01,29.79,72.91,217.42
12-05-2020,50.01,31.28,1.21,0.43,10.2,16.2,26.4,15.38,12.09,1.9,294.51,30.32,67.96,255.33
13-05-2020,55.96,40.03,1.41,0.49,10.2,16.2,26.39,15.41,9.61,1.77,292.05,29.71,70.82,233.9
14-05-2020,64.92,37.22,1.26,0.22,10.2,16.21,26.4,15.4,5,2.03,297.62,30.33,68.53,312.93
15-05-2020,44.89,24.05,2.3,0.26,10.19,16.19,26.41,15.43,10.31,2.05,298.22,28.78,73.09,257.5
16-05-2020,29.31,18.02,1.17,0.26,10.21,16.21,26.41,15.35,9.85,2.13,299.25,28.44,76.54,177.12
17-05-2020,57.18,31.75,1.32,0.22,10.2,16.21,26.42,15.45,8.82,2.42,306.64,29.55,73.6,270.09
18-05-2020,33.96,23.32,1.53,0.34,10.18,16.2,26.4,15.4,8.7,2,297.11,25.68,84.7,159.16
19-05-2020,67.9,34.8,1.58,0.19,10.2,16.19,26.38,15.44,3.25,2.18,300.81,28.8,76.54,223.11
20-05-2020,61.53,30.9,0.69,0.34,10.21,16.19,26.42,15.4,3.03,1.54,287.53,29.29,72.78,296.63
21-05-2020,41.77,20.51,1.37,0.2,10.19,16.19,26.4,15.42,3.47,1.53,287.16,29.18,76.3,271.13
22-05-2020,41.07,20.83,0.74,0.29,10.21,16.21,26.38,15.4,3.01,2.11,299.43,29.62,72.24,304.72
23-05-2020,47.66,25.14,0.82,0.25,10.2,16.18,26.4,15.37,2.88,2.2,301.01,30.01,69.86,286.89
24-05-2020,46.43,24.63,0.76,0.19,10.2,16.19,26.39,15.37,2.84,2.17,300.51,30.12,70.15,315.32
25-05-2020,49.25,25.01,1,0.1,10.2,16.21,26.41,15.47,2.76,2.19,301.01,30.3,71,233.98
26-05-2020,47.91,23.99,0.51,0.09,10.19,16.19,26.4,15.41,3.41,2,296.64,30.69,70.64,218.87
27-05-2020,58.91,26.74,0.87,0.34,10.18,16.18,26.41,15.45,4.2,2.16,300.92,29.91,73.81,189.77
28-05-2020,44.76,23.5,0.81,0.24,10.21,16.21,26.38,15.38,0.88,2.43,307,28.85,74.14,221.73
29-05-2020,41.27,23.12,1.07,0.32,10.2,16.2,26.4,15.38,0.11,1.9,295.75,28.34,78.88,214.92
30-05-2020,33.07,24.28,1.39,0.31,10.2,16.2,26.39,15.36,1.23,1.91,295.15,28.8,72.27,330.34
31-05-2020,34.36466667,23.49,1.298666667,0.397333333,10.20266667,16.19933333,26.38533333,15.33733333,1.24984127,1.955333333,296.8226667,27.92066667,76.59666667,285.126
01-06-2020,31.07980952,23.21857143,1.400666667,0.444190476,10.20438095,16.19961905,26.38161905,15.31704762,0.837370227,1.91447619,296.0829524,27.47466667,77.49380952,299.4662857
02-06-2020,17.08,9.7,2.16,0.28,10.21,16.2,26.39,15.37,0.424899185,1.85,294.22,26.03,86.17,117.53
03-06-2020,23.72,15.53,0.93,0.19,10.18,16.21,26.4,15.43,0.012428142,1.72,291.62,25.19,90.4,140.91
04-06-2020,23.49,15.33,1.58,0.36,10.2,16.19,26.41,15.42,-0.4000429,1.47,286.15,26.08,89.23,143.43
05-06-2020,28,15.98,0.86,0.33,10.21,16.2,26.4,15.34,-0.812513943,1.43,285.42,26.99,82.79,205.6
06-06-2020,21.48,13.18,0.98,0.13,10.21,16.19,26.39,15.41,-1.224984985,1.71,291.16,26.82,83.54,212.27
07-06-2020,23.74,14.98,1.54,0.13,10.19,16.21,26.41,15.37,0.51,1.58,288.27,25.52,82.06,189.18
08-06-2020,29.8,18.71,2.28,0.32,10.2,16.2,26.4,15.4,0.96,1.62,288.54,26.5,79.62,227.14
09-06-2020,38.23,22.92,1.35,0.23,10.19,16.2,26.41,15.38,0.32,1.8,292.86,27.61,78.27,221.32
10-06-2020,38.56,21.79,1.51,0.24,10.19,16.21,26.39,15.4,0.5,1.71,291.32,26.1,84.22,221.13
11-06-2020,28.69,18.43,1.15,0.13,10.19,16.2,26.4,15.38,0.06,1.6,288.68,26.3,81.67,210.33
12-06-2020,29.02,19.34,1.23,0.52,10.2,16.19,26.4,15.43,1.12,1.69,290.94,25.89,79.61,251.67
13-06-2020,31.68,21.77,0.98,0.45,10.19,16.19,26.4,15.36,0.07,1.5,287.07,24.72,88.91,159.51
14-06-2020,21.44,14.55,1.44,0.21,10.2,16.21,26.4,15.35,0.18,1.47,286.27,24.83,90.82,180.73
15-06-2020,32.77,21.02,1.04,0.5,10.19,16.21,26.41,15.42,0.02,1.5,286.9,25.67,86.6,205.11
16-06-2020,31.34,19.2,1.65,0.35,10.2,16.2,26.4,15.37,0.6,1.53,287.54,26.13,86.51,230.62
17-06-2020,33.08,23.14,0.98,0.47,10.2,16.2,26.4,15.41,0.3,1.58,288.77,24.94,90.24,188.1
18-06-2020,33.42,21.12,1.34,0.27,10.2,16.2,26.41,15.39,0.32,1.63,289.28,25.53,84.27,198.36
19-06-2020,29.68,19.29,1.67,0.18,10.19,16.2,26.4,15.43,0.55,1.72,290.87,26.54,80.87,236.01
20-06-2020,27.19,17,1.27,0.13,9.88,15.8,25.71,14.76,0.82,1.54,287.23,26.89,81.68,277.47
21-06-2020,20.71,12.96,0.84,0.14,7.01,12.2,19.4,8.41,0.17,1.58,288.83,24.71,91.48,174.47
22-06-2020,20.05,13.15,0.55,0.27,7.02,12.23,19.39,8.43,0.5,1.67,289.99,25.14,85.17,198.91
23-06-2020,32.23,19.14,1.21,0.22,6.99,12.18,19.4,8.41,1.06,1.63,289.43,26.8,80.54,244.98
24-06-2020,29.93,17.82,0.83,0.18,6.99,12.19,19.39,8.38,0.62,1.62,288.9,26.49,82.14,250.8
25-06-2020,22.76,14.56,0.49,0.11,6.98,12.22,19.39,8.43,0.16,1.55,287.44,26.28,84.15,306.15
26-06-2020,27.24733333,16.60866667,0.538,0.172,6.019333333,11.00533333,17.28466667,6.294,0.416,1.611333333,288.7066667,26.44666667,82.16333333,283.976
27-06-2020,13.46,10.28,1.83,0.11,7,12.22,19.39,8.41,1.29,1.5,286.66,25.75,86.99,146.45
28-06-2020,21.39,13.62,0.82,0.11,7.01,12.21,19.39,8.39,0.71,1.68,290.31,26.13,85.65,162.84
29-06-2020,24.77,16.31,0.93,0.15,7.03,12.2,19.39,8.41,0.81,1.79,292.92,25.82,86.86,164.15
30-06-2020,22.53,15.67,1.17,0.12,7.01,12.18,19.38,8.4,0.77,1.95,296.22,26.21,82.28,247.55
01-07-2020,21.37,14.55,0.68,0.24,6.99,12.21,19.4,8.33,0.16,1.45,285.56,25.98,86.96,187.2
02-07-2020,22.49,14.12,1,0.3,6.98,12.21,19.4,8.42,0.640142857,1.42,285.13,24.93,90.03,152.88
03-07-2020,22.05,16.04,1.55,0.26,6.94,12.21,19.4,8.42,0.645285714,1.54,287.34,24.75,91.28,187.56
04-07-2020,24.23,17.67,0.42,0.28,7.01,12.22,19.4,8.45,0.650428571,1.41,284.79,24.42,92.35,174.9
05-07-2020,32.41,17.66,1.54,0.2,7.06,12.24,19.38,8.39,0.655571429,1.51,286.88,25.39,89.8,273.02
06-07-2020,37.58,18.79,0.73,0.13,7.05,12.26,19.4,8.37,0.660714286,1.73,292.62,26.59,85.36,116.8
07-07-2020,26.04,17.19,0.73,0.27,6.98,12.21,19.41,8.38,0.665857143,1.53,287.7,24.19,92.98,104.55
08-07-2020,33.96,23.49,0.8,0.61,7,12.2,19.39,8.4,0.671,1.34,283.22,24.46,92.66,166.98
09-07-2020,22.39,15.75,2.21,0.23,7.01,12.18,19.4,8.42,0.676142857,1.71,291.08,24.58,89.72,246.49
10-07-2020,28.97,17.08,1.33,0.26,7,12.17,19.4,8.4,0.681285714,1.55,287.41,25.89,84.76,286.25
11-07-2020,23.31,13.99,1.34,0.21,7,12.22,19.41,8.39,0.686428571,1.49,286.55,26.1,83.69,275.58
12-07-2020,14.95,8.25,1.7,0.15,7.02,12.19,19.42,8.38,1.29,1.74,291.42,26.31,82.14,302.59
13-07-2020,22.2,14.46,1.4,0.17,7.02,12.21,19.4,8.4,0.69,2.16,300.27,25.92,83.21,262.56
14-07-2020,21.81,14.44,0.5,0.22,7.03,12.17,19.39,8.38,0.810751128,1.88,294.23,25.7,84.54,190.36
15-07-2020,26.63,19.46,0.62,0.26,6.98,12.22,19.4,8.38,0.823447154,1.42,284.82,24.91,90.57,147.13
16-07-2020,22.34,15.04,0.82,0.32,7.03,12.19,19.4,8.41,0.06,1.56,288.05,24.51,91.23,177.89
17-07-2020,26.25,18.33,0.76,0.61,6.97,12.21,19.4,8.4,1.2,1.51,287.64,23.66,93.17,153.14
18-07-2020,28.85,19.29,1.37,0.32,7.01,12.21,19.39,8.44,1.65,1.47,286.1,24.59,89.92,200.14
19-07-2020,28.32,16.44,1.73,0.18,6.96,12.22,19.41,8.44,2.25,1.79,292.42,25.98,85.69,294.74
20-07-2020,32.86,20.43,0.57,0.26,7.01,12.21,19.41,8.39,2.74,1.67,290.07,26.78,84.52,253
21-07-2020,22.83,12.09,0.84,0.28,7,12.21,19.41,8.43,1.94,1.55,287.46,27.39,78.76,297.6
22-07-2020,32.83,17.89,1.4,0.17,6.99,12.21,19.4,8.39,2.46,1.53,286.96,28,77.79,344.88
23-07-2020,29.12,16.93,0.57,0.15,7.01,12.21,19.4,8.44,2.81,1.65,289.51,27.83,80.12,331.06
24-07-2020,20.15,10.22,0.83,0.08,7.01,12.2,19.4,8.41,3.2,1.94,296.21,26.65,82.99,319.92
25-07-2020,15.86,10.44,1.19,0.1,7.02,12.22,19.4,8.42,2.62,1.58,288.63,26.06,85.36,356.17
26-07-2020,19.45,12.91,1.4,0.21,7.03,12.17,19.39,8.35,2.44,1.5,286.83,26.83,80.48,310.41
27-07-2020,34.56,19.7,1.43,0.34,7.01,12.18,19.41,8.41,2.53,1.75,291.77,26.47,76.84,270.34
28-07-2020,20.91,12.53,1.44,0.18,7.01,12.22,19.38,8.4,2.7,2.04,297.94,26.57,81.58,322.54
29-07-2020,17.95,11.11,1.25,0.12,6.97,12.2,19.4,8.42,2.34,1.98,296.56,24.53,90.18,304
30-07-2020,18.43,10.69,1.15,0.31,7.01,12.17,19.41,8.39,2.14,1.51,287.11,25.48,85.75,301.18
31-07-2020,17.26,10.28,0.58,0.24,7,12.16,19.4,8.42,2.72,1.66,290.09,25.28,87.5,265.75
01-08-2020,15.59,9.02,1.74,0.18,6.99,12.19,19.41,8.44,2.81,1.76,292.16,24.06,84.29,266.37
02-08-2020,11.81,7.44,1.17,0.17,7.03,12.2,19.39,8.42,2.88,1.41,284.8,26.20114943,81.89574713,220.14
03-08-2020,25.85,13.68,0.52,0.28,7.01,12.18,19.39,8.38,1.65,1.83,293.58,26.23589025,81.63261253,225.24
04-08-2020,37.77,17.16,1.48,0.21,7.01,12.21,19.39,8.4,2.03,2.12,300.46,26.27063107,81.36947794,138.46
05-08-2020,31.33,13.15,0.63,0.54,7,12.16,19.42,8.31,0.22,1.85,286.94,26.30537189,81.10634334,107.57
06-08-2020,37.13,14.13333333,0.986666667,0.603333333,6.996666667,12.16333333,19.43,8.293333333,-0.13,1.953333333,287.02,26.34011272,80.84320875,39.42
07-08-2020,34.47,18.1,0.3,0.33,7.01,12.18,19.39,8.44,2.27,1.95,297.39,26.37485354,80.58007416,131.55
